Name,Image URL,Prefecture,Areas,Types,Seasons,Ingredients,Servings,Quantities,Recipes,Detail URL,Ingredients list
みたま,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/ishikawa_23_1.jpg,石川県,"['北陸', '中部']",['飯料理'],['通年'],黒豆、もち米,4人分,"[['もち米', '5カップ'], ['黒豆', '1カップ'], ['塩', '小さじ1'], ['水', '3～3.5カップ（お好みで砂糖を大さじ3～4）']]","['黒豆は分量の水と塩に一晩浸けておく。', 'ふっくらと戻った豆の水気を切り、蒸し器で柔らかく（約1時間）蒸し上げる。', 'もち米は一晩水に浸けて、水気をきり、2～3回打ち水をしながら強火で45～50分蒸し上げる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/mitama_ishikawa.html,"['黒豆', 'もち米']"
しょうが飯（しょうがめし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/wakayama_22_1.jpg,和歌山県,"['近畿', '関西']",['飯料理'],"['夏', '秋']",しょうが、米,5～6人分,"[['米', '3カップ'], ['新しょうが', '80g'], ['出汁昆布', '5cm位1枚'], ['【調味料A】酒', '大さじ2'], ['【調味料A】醤油', '大さじ1'], ['【調味料A】塩', '小さじ1/2'], ['【調味料A】だしの素', '少々']]","['米は洗って炊飯器に入れ、調味料Aを加え、普通の水加減をする。', '新しょうがの千切りを1に加え、出汁昆布をのせ、炊きあげる。', '※油揚げを入れても美味しい。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/shouga_meshi_wakayama.html,"['ショウガ', '米']"
梅ごはん（うめごはん）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kanagawa_10_1.jpg,神奈川県,"['関東', '南関東']",['飯料理'],['夏'],梅干し、米、ちりめんじゃこ,5～6人分,"[['米', '3カップ'], ['梅干し（種を抜いたもの）', '50g'], ['じゃこ', '1/3カップ'], ['だし汁（酒少々、みりん大さじ2を含む）', '720cc'], ['青じその葉', '5枚'], ['鳴門かまぼこ', '1本（なければよい）']]","['昆布とかつお節でだしをとっておく。', '米を洗ってみりんと酒を入れ、だし汁を分量まで入れて、3時間くらい浸しておく。', '炊くときは、じゃこと梅干しを入れる。', '炊き上がったら器に盛り、刻んだ青じその葉をのせる（青じそがない時は、刻みのりを使うとよい）', 'あれば鳴門かまぼこを薄く切りのせてもよい。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/35_10_kanagawa.html,"['梅干し', '米', 'ちりめんじゃこ']"
さつますもじ,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kagoshima_17_1.jpg,鹿児島県,['九州'],['飯料理'],['春'],米、干ししいたけ、干しきくらげ、切り干し大根、ごぼう、人参、たけのこ、さつま揚げ、蒸しかまぼこ、さやえんどう、地酒,4人分,"[['米', '280g'], ['水', '380cc'], ['穀物酢', '45cc'], ['砂糖（上白糖）', '大さじ2'], ['塩', '少々'], ['干ししいたけ（千切り）', '8g'], ['干しきくらげ（千切り）', '2g'], ['【A】 砂糖（上白糖）', '小さじ1'], ['【A】 淡口醤油', '大さじ1'], ['【A】 本みりん', '大さじ1/2'], ['切り干し大根（1cm角切り）', '40g'], ['ごぼう（ささがき）', '50g'], ['人参（1cm角切り）', '100g'], ['たけのこ（水煮）（1cm角切り）', '50g'], ['だし汁', '適量'], ['【B】 砂糖（上白糖）', '大さじ1'], ['【B】 淡口醤油', '大さじ1'], ['さつま揚げ（1cm角切り）', '30g'], ['蒸しかまぼこ（1cm角切り）', '50g'], ['卵', '2個'], ['塩', '少々'], ['砂糖（上白糖）', '少々'], ['さやえんどう（千切り）', '16g'], ['しょうが甘酢漬け（紅しょうが千切り）', '適量'], ['地酒', '60cc'], ['木の芽', '適量']]","['（下ごしらえ）干ししいたけと干しきくらげは洗って戻し、戻し汁をとっておく。切り干し大根は洗って、ぬるま湯で戻す。だし汁を用意しておく（何の出汁でも良い）米は洗って水気を切っておく。さやえんどうはゆでて千切りにする。', '米はかために炊き、桶に取り上げて合わせ酢を振りかけ、切るように混ぜて冷ます。', '戻ししいたけ、きくらげは、戻し汁をひたひたに加えて水煮してからAを加えて煮詰め、千切りにする。', 'ひたひたのだし汁でごぼうを煮て、たけのこ、人参、切り干し大根を加えてBで薄めの味付けをする。', 'さつま揚げ、蒸しかまぼこは地酒を加えてさっと火を通す。', '卵は割りほぐして塩、砂糖を加えて薄焼きにし、4cmの長さの錦糸卵にする。', 'すし飯に具を混ぜて地酒をふり、よく混ぜる。', '6を器に盛り、錦糸卵、さやえんどう、紅しょうが、木の芽を彩りよく飾る。', '湯気の立った蒸し器に入れ、約20分蒸す。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/satsumasumoji_kagoshima.html,"['米', 'しいたけ', 'キクラゲ', '大根', 'ゴボウ', '人参', 'タケノコ', 'さつま揚げ', 'かまぼこ', 'さやえんどう', '酒']"
とろろご飯（とろろごはん）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/hyogo_24_1.jpg,兵庫県,"['近畿', '関西']",['飯料理'],['冬'],山の芋（大和芋）、だし汁、米,4人分,"[['山の芋', '400g'], ['だし汁', '1カップ'], ['塩', '小さじ1/3'], ['うす口しょうゆ', '小さじ1'], ['もみのり', '適量']]","['山の芋は皮をむき、すり鉢かおろし金ですりおろす。', '鍋にだし汁を入れて煮立て、うす口しょうゆと塩を入れてひと煮し、少し冷ましてから1に少しずつ加え、なめらかにのばす。', '器に盛り、もみのりを天盛りにする。', '※山の芋はできるだけ目の細かいおろし金かすり鉢ですると、口当たりがなめらかになる。\n※だしはいりこやかつお節をたくさん使って、濃いだし汁にするとおいしく出来上がる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/40_24_hyogo.html,"['山芋', '出汁', '米']"
かんぴょうのり巻き寿司（かんぴょうのりまきずし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/tochigi_18_1.jpg,栃木県,"['関東', '北関東']",['飯料理'],['通年'],米、かんぴょう、のり,太巻き3本・細巻き4本分,"[['米', '3カップ（450g）'], ['【合わせ酢】砂糖', '大さじ1／2'], ['【合わせ酢】酢', '60cc'], ['【合わせ酢】塩', '小さじ1と1／2'], ['【卵焼き】卵', '2個'], ['【卵焼き】砂糖', '15g'], ['【卵焼き】塩', '小さじ1／2'], ['【卵焼き】油', '少々'], ['キュウリ', '1本'], ['塩', '少々'], ['おぼろ', '20g'], ['【かんぴょう煮】かんぴょう', '30g'], ['【かんぴょう煮】だし汁', '250g'], ['【かんぴょう煮】醤油', '50cc'], ['【かんぴょう煮】酒', '50cc'], ['【かんぴょう煮】みりん', '10cc'], ['のり', '太巻き用3枚、細巻き用2枚']]","['米は同量の水加減でかために炊き、混ぜておいた【合わせ酢】を振りかけ、しゃもじでご飯をきるように混ぜ合わせる。', 'かんぴょうはもどして熱湯でゆがき、【かんぴょう煮】のだし汁、醤油、酒、みりんでゆっくり煮含める。', '卵はほぐし、砂糖と塩を加えてよくかき混ぜ、油を引いたフライパンで厚めの卵焼きを作る。', '巻きすに、のりを縦長に広げ、1本分のご飯約230gをのせ、全体に広げる。巻き終わりは少しあけておく。', '1の中心を少し押さえ、上に、かんぴょう煮、卵焼き、きゅうり、おぼろをきれいに置く。', '巻きすで芯をくるむように巻き、巻き終わりに酢（分量外）をつけしっかりと止める。', '6～8個に切り分ける。', 'のりは横半分に切り、巻きすにのせ、ご飯100gを広げてのせ、中心を押さえる。', '1の中心にかんぴょう煮をのせ、巻きすでかんぴょう煮をくるむように丸め、巻き終わりに酢（分量外）をつけてしっかり止める。', '4個くらいに切り分ける。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/31_18_tochigi.html,"['米', 'かんぴょう', 'のり']"
へぼ飯（へぼめし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/aichi_22_1.jpg,愛知県,"['東海', '中部']",['飯料理'],['秋'],へぼ、米,4人分,"[['米', '2合'], ['へぼ', '100g'], ['【A】 醤油', '50ml'], ['【A】 砂糖', '大さじ1/2'], ['【B】 みりん', '大さじ1'], ['【B】 酒', '大さじ1'], ['【B】 塩', '小さじ1/2']]","['米は洗って30分ほど水に浸してざるに上げておく。', 'フライパンでへぼをから炒りし、Aを加えて煮立たせる。', '炊飯器に1入れて、Bを加えて内釜の目盛に合わせて水を入れて炊き上げる。', '炊き上がったら、2を加えて混ぜ合わせる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/hebomeshi_aichi.html,"['へぼ', '米']"
ふき俵（ふきだわら）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/nara_20_1.jpg,奈良県,"['近畿', '関西']",['飯料理'],['夏'],大豆、米、ふきの葉,5～6人分,"[['米', '2カップ'], ['煎り大豆', '1/3カップ'], ['塩', '小さじ1/2～1'], ['わら', '12～14本'], ['フキ（葉のついたもの）', '12～14本']]","['大豆を炒り、熱いうちに皮をむいておく。', '大豆、塩少々を入れてごはんを炊く。', 'おにぎりをつくり、軸の付いたフキの葉で包み、わら又はフキの皮で外側をくくる。俵に似せてつくる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/fuki_dawara_nara.html,"['大豆', '米', 'ふきの葉']"
もぶり,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/hiroshima_6_1.jpg,広島県,['中国'],['飯料理'],['通年'],米、にんじん、ごぼう、れんこん、干ししいたけ、油揚げ、さやいんげん、黒豆,4人分,"[['米', '3カップ'], ['塩', '小さじ1弱'], ['にんじん', '60g'], ['ごぼう', '60g'], ['干ししいたけ', '3枚'], ['油揚げ', '1枚'], ['黒豆（煮豆）', '100g'], ['さやいんげん', '20g'], ['【調味料】砂糖', '大さじ1.5'], ['【調味料】しょうゆ', '大さじ2'], ['【調味料】酒', '大さじ1']]","['米は洗って水に浸し、塩を加えて炊く。さやいんげんはゆでて千切りにしておく。', 'にんじんは5cmの千切り、ごぼうはささがきにして水に浸しておく。干ししいたけは水で戻して千切り、油揚げは熱湯をかけて千切りにする。', 'ごぼう、干ししいたけ、油揚げを、しいたけの戻し汁、だし汁と調味料で煮る。ある程度煮えたら、にんじんを加えてさらに煮る。', '炊き上がったご飯のあら熱をとり、汁をしぼった具を混ぜ合わせる。', '黒豆を加え、さやいんげんを散らす。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/42_6_hiroshima.html,"['米', '人参', 'ゴボウ', 'レンコン', 'しいたけ', '油揚げ', 'さやいんげん', '黒豆']"
美唄のとりめし（びばいのとりめし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/hokkaido_22_1.jpg,北海道,['北海道'],"['飯料理', '肉料理']",['通年'],鶏肉、米、たまねぎ,（分量基準の記載なし）,"[['精白米', '90g'], ['醤油', '3g'], ['みりん', '1g'], ['酒', '1g'], ['バター', '2g'], ['水分', '適量'], ['鶏もも肉', '20g'], ['鶏むね肉', '20g'], ['酒', '1g'], ['みりん', '2g'], ['砂糖', '2g'], ['醤油', '4g'], ['塩', '0.3g'], ['たまねぎ', '50g'], ['油', '1g']]","['油で鶏もも肉、鶏むね肉を炒め、調味料で味付けし、たまねぎを加えてサッと煮る。 たまねぎは、シャキシャキ感を残すようにする。', 'ざるにあけ、具と汁に分ける。', '炊飯器に煮汁とバターと米を入れ炊き上げる。', '炊きあがったごはんに具を混ぜて仕上げる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/bibainotorimeshi_hokkaido.html,"['鶏肉', '米', '玉ねぎ']"
茶がゆ（ちゃがゆ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/yamaguchi_6_1.jpg,山口県,['中国'],['飯料理'],['通年'],米、さつまいも、茶葉、塩,5人分,"[['米', '1カップ'], ['番茶', '15g'], ['水', '8カップ']]","['釜に湯を沸かし番茶を入れたお茶パックを入れて煮出す。あめ色になったら茶袋を取り出す。', '米を入れて、ふきこぼれない程度の強火で炊く（17～18分）。米の芯がなくなり、茶渋で米がしまった感じになれば出来上がり。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/43_6_yamaguchi.html,"['米', 'さつまいも', '茶葉', '塩']"
こぶずし,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kochi_16_1.jpg,高知県,['四国'],['飯料理'],['通年'],白板昆布、だし昆布、米、しょうが、ごまなど,4本分,"[['米', '900g'], ['【合わせ酢】酢（または柚子酢）', '1/2カップ'], ['【合わせ酢】砂糖', '60～120g'], ['【合わせ酢】塩', '18g'], ['しょうが', '50g'], ['ごま', '大さじ2'], ['板こぶ', '2枚'], ['【A】だし汁', 'カップ1'], ['【A】酢', '大さじ2'], ['【A】砂糖', '大さじ4'], ['【A】塩', '小さじ1/3'], ['【A】唐辛子', '1本']]","['合わせ酢にしょうがのみじん切りを加え、炊き立てのごはんに混ぜる。ごまを加えてすし飯を冷ましておく。', '板こぶをAで煮て、箸にかけて乾かす。', '1枚を2つに切り、巻き簀にひろげてすし飯を中央にひろげ、板こぶを両端から折り込んで2つ折りにしてととのえる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/kobuzushi_kochi.html,"['白板昆布', 'だし昆布', '米', 'ショウガ', 'ごま']"
鶏雑炊（とりどせ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/chiba_28_1.jpg,千葉県,"['関東', '南関東']",['飯料理'],"['冬', '通年']",米、鶏肉、ごぼう,10人分,"[['ごはん', '茶わん10杯'], ['鶏肉', '500g'], ['ごぼう', '300g'], ['味噌', '200～250g'], ['水', '2L'], ['干ししいたけ', '8枚（お好み）'], ['なると', '1本（お好み）'], ['柚子', '適宜（お好み）'], ['しょうが', '20g（お好み）']]","['米は少し固めに炊いておく。', 'ごぼうはささがきにし、アクを出し水気をきる。鶏肉は、しょうがのみじん切り、味噌大さじ2と混ぜ、団子状にする（鶏軟骨をたたいて入れる場合もある）。干ししいたけは水でもどして、千切りにする。三つ葉は3cm長さに切る。なるとは、5mm幅の輪切りにする。柚子の皮は千切りにする。', '鍋に水、またはだし汁、およびごぼうを入れ加熱する。沸騰後、しいたけと1の団子を加え沸騰させる。', '3に味噌を入れ、ごはんを加え、ひと煮立ちさせて、器にもる。', 'なると、三つ葉、千切りにした柚子の皮を添える。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/toridose_chiba.html,"['米', '鶏肉', 'ゴボウ']"
